        52610.450742    16.449     0.190
        52639.481397    16.091     0.036
        52639.496324    16.089     0.038
        52643.408020    16.177     0.043
        52643.440330    16.172     0.038
        52649.456304    16.241     0.043
        52649.476001    16.202     0.041
        52649.490684    16.143     0.039
        52649.505025    16.141     0.041
        52649.519218    16.226     0.044
        52666.321070    16.102     0.033
        52666.336407    16.121     0.033
        52666.351827    16.233     0.035
        52666.367245    16.349     0.039
        52666.382926    16.416     0.046
        52667.386770    16.349     0.044
        52667.402061    16.309     0.044
        52667.417512    16.203     0.041
        52667.432856    16.153     0.041
        52667.448250    16.216     0.043
        52670.352607    16.134     0.040
        52670.368408    16.131     0.041
        52670.384215    16.222     0.043
        52670.399850    16.326     0.049
        52670.418342    16.420     0.053
        52676.285122    16.267     0.044
        52676.300518    16.220     0.044
        52676.316042    16.225     0.043
        52676.331740    16.244     0.046
        52676.347289    16.301     0.048
        52703.247397    16.167     0.040
        52703.260642    16.126     0.059
        52703.273891    16.183     0.058
        52703.287219    16.295     0.045
        52703.300340    16.376     0.053
        52706.299220    16.127     0.035
        52706.312330    16.193     0.037
        52706.325734    16.226     0.037
        52706.339088    16.387     0.043
        52706.352333    16.459     0.048
        52724.241477    16.209     0.041
        52724.253579    16.176     0.040
        52724.265631    16.166     0.041
        52724.278828    16.201     0.041
        52724.290961    16.233     0.043
        52729.232552    16.386     0.046
        52729.244616    16.416     0.048
        52729.257682    16.409     0.048
        52729.286124    16.234     0.043
        52732.243216    16.189     0.053
        52732.255322    16.302     0.051
        52732.267592    16.375     0.053
        52732.279811    16.445     0.058
        52732.291769    16.419     0.059
        52753.197535    16.325     0.056
        52753.210800    16.232     0.051
        52753.223386    16.254     0.051
        52753.236257    16.204     0.053
        52753.248815    16.207     0.054
        52761.150122    16.331     0.048
        52761.161889    16.300     0.048
        52761.173661    16.211     0.057
        52761.185421    16.229     0.063
        52761.197252    16.130     0.057
        52768.153146    16.295     0.093
        52768.178200    16.349     0.102
        52768.189922    16.243     0.098
        52789.164103    16.257     0.061
        52789.174677    16.214     0.058
        52789.185261    16.427     0.071
        52789.195840    16.262     0.061
        52789.206531    16.387     0.069
        52791.164657    16.212     0.097
        52962.450447    16.147     0.046
        52962.463508    16.089     0.041
        52962.475791    16.078     0.041
        52962.488386    16.119     0.041
        52962.500834    16.158     0.041
        52974.455521    16.367     0.048
        52974.467583    16.275     0.043
        52974.478467    16.262     0.041
        52974.490311    16.203     0.038
        52974.503605    16.223     0.040
        52992.473154    16.182     0.030
        52992.485959    16.231     0.035
        52992.499081    16.308     0.036
        52992.512568    16.332     0.071
        52992.525784    16.367     0.038
        53000.431837    16.150     0.025
        53000.445594    16.186     0.025
        53000.460206    16.273     0.026
        53000.475421    16.415     0.030
        53000.489240    16.439     0.030
        53002.451247    16.142     0.022
        53002.464932    16.201     0.024
        53002.478543    16.243     0.026
        53002.492040    16.327     0.028
        53002.505389    16.410     0.030
        53034.335393    16.198     0.045
        53034.347243    16.151     0.041
        53034.359163    16.248     0.046
        53034.371158    16.346     0.049
        53034.383134    16.371     0.049
        53051.279964    16.119     0.030
        53051.291695    16.184     0.031
        53051.303373    16.199     0.031
        53051.315066    16.287     0.033
        53051.326745    16.352     0.037
        53062.294240    16.160     0.046
        53062.306489    16.181     0.084
        53062.344919    16.403     0.139
        53078.269957    16.306     0.063
        53078.280861    16.398     0.048
        53078.291872    16.499     0.051
        53078.302990    16.366     0.048
        53078.313927    16.264     0.046
        53087.282330    16.373     0.031
        53087.292851    16.277     0.030
        53087.303680    16.236     0.028
        53087.314614    16.179     0.026
        53087.325135    16.144     0.026
        53109.189038    16.258     0.046
        53109.199374    16.210     0.045
        53109.209797    16.177     0.045
        53109.220249    16.177     0.043
        53109.230494    16.140     0.043
        53137.158487    16.199     0.046
        53137.168297    16.106     0.043
        53137.178299    16.155     0.048
        53137.188543    16.133     0.048
        53137.200128    16.234     0.053
        53148.160923    16.211     0.035
        53148.169835    16.195     0.041
        53148.178748    16.180     0.048
        53148.187820    16.166     0.044
        53148.196734    16.179     0.037
        53165.177301    16.153     0.074
        53165.187224    16.304     0.071
        53165.223050    16.214     0.083
        53348.419267    16.133     0.046
        53348.433545    16.191     0.053
        53348.447784    16.119     0.049
        53348.461986    16.167     0.053
        53348.476301    16.210     0.091
        53354.429032    16.245     0.043
        53354.443317    16.304     0.045
        53354.457730    16.369     0.046
        53354.472582    16.359     0.045
        53354.487003    16.212     0.040
        53357.456582    16.203     0.040
        53357.471123    16.301     0.046
        53357.485679    16.401     0.049
        53357.500221    16.377     0.048
        53357.514732    16.233     0.076
        53404.373414    16.266     0.033
        53404.386775    16.293     0.036
        53404.400236    16.357     0.041
        53404.413202    16.420     0.048
        53404.426146    16.507     0.053
        53501.192361    16.268     0.054
        53501.204140    16.370     0.057
        53501.214530    16.400     0.061
        53501.224508    16.316     0.059
        53501.234462    16.222     0.054
        53529.157661    16.388     0.076
        53529.168016    16.388     0.078
        53529.178428    16.377     0.083
        53529.188725    16.336     0.076
        53529.199306    16.213     0.070
        53713.462404    16.209     0.078
        53739.424231    16.486     0.128
        53739.437211    16.349     0.065
        53739.450461    16.283     0.041
        53739.464047    16.262     0.041
        53770.288968    16.397     0.046
        53770.302028    16.360     0.044
        53770.315094    16.286     0.041
        53770.329252    16.202     0.037
        53770.342971    16.180     0.037
        53813.303912    16.526     0.080
        53813.314921    16.437     0.076
        53813.325922    16.283     0.067
        53813.336938    16.251     0.067
        53813.347949    16.208     0.067
        53844.191157    16.460     0.046
        53844.202292    16.332     0.045
        53844.213494    16.286     0.043
        53844.224747    16.219     0.043
        53844.235925    16.273     0.045
        53853.192268    16.153     0.056
        53853.202821    16.191     0.059
        53853.213321    16.123     0.054
        53853.223922    16.175     0.059
        53853.234398    16.103     0.059
        53881.159738    16.288     0.058
        53881.169697    16.185     0.053
        53881.179918    16.236     0.054
        53881.192295    16.197     0.054
        53881.202400    16.203     0.053
        53883.161681    16.533     0.079
        53883.172037    16.370     0.068
        53883.182442    16.409     0.073
        53883.193325    16.339     0.068
        53883.205293    16.277     0.061
        53886.156961    16.274     0.069
        53886.166974    16.364     0.076
        53886.176999    16.440     0.083
        53886.189428    16.371     0.078
        53886.199223    16.428     0.079
        53887.169107    16.380     0.118
        53887.180972    16.460     0.133
        53887.192205    16.475     0.152
        53887.203553    16.457     0.154
        53887.214873    16.441     0.150
        54042.472847    16.219     0.089
        54042.485645    16.136     0.076
        54042.497884    16.215     0.081
        54056.443809    16.274     0.064
        54056.458484    16.517     0.074
        54056.471218    16.452     0.066
        54056.484306    16.297     0.058
        54056.496900    16.235     0.053
        54066.462192    16.426     0.069
        54066.505284    16.099     0.054
        54068.451552    16.253     0.041
        54068.464458    16.312     0.041
        54068.490275    16.357     0.052
        54068.503171    16.229     0.046
        54084.395048    16.249     0.069
        54084.408189    16.396     0.084
        54084.421055    16.444     0.086
        54084.434103    16.383     0.076
        54084.447233    16.220     0.079
        54098.366389    16.243     0.048
        54098.378453    16.183     0.039
        54098.390410    16.155     0.039
        54098.402350    16.148     0.035
        54098.414389    16.179     0.035
        54110.348922    16.431     0.101
        54110.361514    16.330     0.092
        54110.374162    16.278     0.079
        54110.387135    16.130     0.071
        54121.330037    16.278     0.035
        54121.342218    16.332     0.039
        54121.354402    16.397     0.041
        54121.366599    16.383     0.041
        54121.378855    16.316     0.037
        54154.280158    16.267     0.048
        54154.291894    16.226     0.043
        54154.303513    16.178     0.043
        54154.315078    16.135     0.040
        54154.326574    16.188     0.043
        54169.271886    16.225     0.035
        54169.293691    16.333     0.049
        54169.304707    16.479     0.058
        54169.315554    16.314     0.053
        54205.220915    16.410     0.061
        54205.230159    16.470     0.064
        54205.239394    16.466     0.063
        54205.248728    16.341     0.059
        54205.258160    16.345     0.056
        54450.399167    16.382     0.033
        54450.412193    16.389     0.031
        54450.425251    16.317     0.031
        54450.438291    16.177     0.028
        54450.451327    16.139     0.026
        54476.394509    16.157     0.024
        54476.407380    16.159     0.024
        54476.420244    16.155     0.024
        54476.433239    16.219     0.026
        54476.446486    16.277     0.028
        54484.269614    16.246     0.072
        54484.282738    16.332     0.072
        54484.295650    16.409     0.070
        54484.308539    16.521     0.074
        54484.321446    16.456     0.067
        54509.275176    16.182     0.024
        54509.287240    16.132     0.024
        54509.299235    16.137     0.024
        54509.311313    16.147     0.024
        54509.323451    16.192     0.024
        54532.275763    16.317     0.026
        54532.287115    16.207     0.024
        54532.298346    16.170     0.022
        54532.310090    16.119     0.022
        54532.321995    16.113     0.022
        54587.199751    16.243     0.039
        54587.210294    16.211     0.039
        54587.220900    16.111     0.035
        54587.231459    16.144     0.037
        54587.241955    16.139     0.037
        54594.201703    16.168     0.084
        54594.211373    16.266     0.084
        54594.230270    16.281     0.092
        54595.195200    16.159     0.043
        54595.205179    16.122     0.041
        54595.215184    16.177     0.044
        54595.225258    16.241     0.046
        54595.235222    16.264     0.048
        54612.163695    16.206     0.069
        54612.172288    16.251     0.071
        54612.180863    16.217     0.069
        54612.189606    16.348     0.081
        54612.198224    16.302     0.078
        54619.159659    16.307     0.061
        54619.169960    16.474     0.054
        54619.180160    16.401     0.050
        54619.190418    16.326     0.048
        54619.200608    16.266     0.048
