        52621.446702    14.676     0.013
        52621.477060    14.679     0.013
        52621.491890    14.791     0.015
        52621.506906    14.861     0.015
        52636.429315    15.284     0.024
        52636.443363    15.271     0.024
        52636.457609    15.284     0.022
        52636.471708    15.377     0.022
        52636.485751    15.412     0.024
        52651.288650    15.404     0.033
        52651.303829    15.423     0.030
        52651.319003    15.422     0.028
        52651.334166    15.431     0.026
        52651.350299    15.422     0.025
        52653.388839    15.360     0.026
        52653.403951    15.388     0.024
        52653.419072    15.368     0.022
        52653.434210    15.390     0.022
        52653.449323    15.430     0.020
        52695.332059    15.109     0.015
        52695.351318    15.168     0.022
        52695.368209    15.209     0.059
        52722.342513    15.408     0.018
        52722.355206    15.441     0.018
        52722.368242    15.445     0.020
        52722.381286    15.453     0.020
        52722.393789    15.453     0.022
        52751.253565    15.321     0.018
        52751.264279    15.332     0.018
        52751.274978    15.362     0.020
        52751.286336    15.399     0.020
        52751.299186    15.382     0.020
        52772.160396    14.926     0.028
        52772.172450    15.013     0.031
        52772.184197    14.975     0.039
        52772.196352    15.024     0.033
        52772.208076    15.058     0.035
        52781.165338    15.086     0.017
        52781.176222    15.103     0.017
        52781.186999    15.127     0.017
        52781.197848    15.146     0.017
        52781.208679    15.162     0.018
        52801.175645    15.094     0.064
        52801.186300    15.067     0.064
        52809.182079    15.292     0.025
        52809.212133    15.340     0.028
        52977.456502    15.514     0.026
        52977.467600    15.578     0.026
        52977.478985    15.477     0.025
        52977.489997    15.286     0.021
        52978.448519    15.460     0.026
        52978.461520    15.432     0.022
        52978.474343    15.435     0.020
        52978.487200    15.517     0.024
        52978.499918    15.521     0.026
        52988.395790    15.401     0.037
        52988.408747    15.472     0.037
        52988.421701    15.489     0.037
        52988.434629    15.463     0.037
        52988.448237    15.432     0.035
        53008.414472    15.453     0.026
        53008.427174    15.434     0.026
        53008.439761    15.439     0.026
        53008.452373    15.411     0.024
        53038.342254    15.355     0.023
        53038.354676    15.395     0.028
        53038.367285    15.430     0.031
        53038.379800    15.408     0.028
        53096.267920    15.305     0.036
        53096.277862    15.291     0.036
        53096.287732    15.313     0.038
        53096.297680    15.361     0.051
        53096.307529    15.401     0.046
        53125.219420    15.356     0.054
        53125.229025    15.282     0.051
        53125.238562    15.391     0.048
        53134.199414    15.333     0.021
        53134.208388    15.372     0.021
        53134.217427    15.358     0.025
        53134.226446    15.402     0.025
        53134.235484    15.335     0.064
        53155.209950    15.303     0.048
        53155.218606    15.261     0.045
        53155.227156    15.282     0.043
        53155.235504    15.294     0.041
        53155.243895    15.304     0.041
        53169.174440    15.589     0.028
        53169.193991    15.590     0.031
        53169.203926    15.604     0.031
        53169.213687    15.557     0.031
        53193.173373    15.158     0.026
