        52693.454079    15.502     0.031
        52693.468181    15.540     0.031
        52693.481847    15.568     0.031
        52693.496535    15.598     0.033
        52693.510280    15.703     0.035
        52721.364703    15.553     0.031
        52721.377188    15.716     0.035
        52721.389992    15.725     0.035
        52721.402112    15.755     0.036
        52721.414651    15.843     0.038
        52750.349811    15.680     0.054
        52750.360748    15.782     0.048
        52750.371697    15.891     0.101
        52750.383159    15.856     0.127
        52750.394067    16.027     0.104
        52781.272482    16.261     0.054
        52781.283111    16.279     0.054
        52781.294034    16.210     0.049
        52781.305357    16.276     0.053
        52781.316487    16.222     0.049
        52802.272598    15.847     0.087
        52802.283191    15.899     0.094
        52802.293808    15.920     0.091
        52802.304647    15.819     0.081
        52802.315236    16.050     0.102
        52829.220873    16.159     0.089
        52829.230990    16.137     0.089
        52829.241024    16.205     0.092
        52829.251429    16.168     0.086
        52829.261561    16.217     0.086
        52840.167031    16.155     0.053
        52840.177044    16.190     0.055
        52840.186873    16.152     0.053
        52840.196720    16.236     0.057
        52840.206586    16.229     0.056
        52926.097382    16.254     0.059
        52926.109085    16.215     0.063
        52926.120520    16.365     0.085
        52926.131940    16.277     0.083
        52926.143722    16.175     0.083
        53044.423156    16.004     0.064
        53074.392994    15.914     0.054
        53074.404049    15.867     0.056
        53074.415196    15.940     0.059
        53074.426284    15.875     0.056
        53074.437352    15.998     0.054
        53104.315623    15.612     0.038
        53104.326627    15.566     0.036
        53104.337577    15.556     0.035
        53104.348211    15.556     0.036
        53104.358933    15.631     0.036
        53126.290509    15.830     0.046
        53126.300324    15.852     0.048
        53126.310098    15.866     0.046
        53126.319859    15.956     0.049
        53126.329620    15.975     0.051
        53156.269847    15.620     0.041
        53156.278236    15.631     0.041
        53156.286565    15.638     0.041
        53162.263975    15.567     0.036
        53162.283268    15.660     0.045
        53162.302631    15.666     0.048
        53192.229858    16.283     0.054
        53192.248636    16.201     0.061
        53192.257846    16.100     0.061
        53222.209404    16.187     0.048
        53222.218954    16.142     0.053
        53222.228477    16.198     0.053
        53222.238186    16.205     0.061
        53245.136812    16.147     0.069
        53245.147321    16.105     0.078
        53245.168552    16.204     0.076
        53245.179295    16.178     0.081
        53251.129512    16.211     0.045
        53251.151542    16.220     0.048
        53251.162350    16.188     0.054
        53251.173463    16.247     0.064
